slanting,5548
slate,13859
slaughter,13860
slave,13861
slave-holding,13862
slaveholder,13863
slaveholding,13864
slavery,13865
slaying,10606
slays,10607
sleep,4061
sleeping,13866
sleeplessness,4062
sleeve,8313
slevogt,10608
slight,8314
slightly,13867
slogan,2166
slow,13868
slower,4063
slowly,13869
slur,13870
small,13871
smaller,8317
smile,4065
smith,13872
smithsonian,13873
smoking,4066
smooth,5038
smyrna,10609
snake,10610
snatched,10611
snow,8319
snow-covered,5040
snowfall,8320
snowmelt,5042
snowpack,5043
snowstorm,8321
snow–temperature,5044
so-called,13874
soccer,8322
social,13875
social-communication,4068
social-science,4069
socialdemocratic,2169
socialism,2170
socialist,2171
socially,4070
society,13876
socio-economic,2173
socioeconomic,4072
sociological,4073
sociologist,13877
softening,13878
soil,13879
solace,13880
solaire,2174
solar,5551
sold,13881
soldier,13882
sole,13883
solid,8328
solidarity,2175
solvent,4074
someone,10614
something,10615
sometimes,13884
somewhat,13885
son,13886
song,13887
sonnenburg,2177
soon,13888
soot,5049
sophocles,10620
sorghum,8331
sorrow,13889
sort,10622
soto,8332
souffrance,10623
sought,13890
soul,13891
soulless,4079
sound,5554
sounded,10625
soundly,13892
source,13893
south,13894
southeast,8335
southeastern,8336
southern,13895
southerner,13896
southernmost,8338
southtrust,8339
sovereign,13897
sovereignty,13898
soviet,2185
soviet-allied,2186
soybean,8340
space,8341
spain,8342
spanish,8343
spanish-based,8344
spare,13899
sparked,13900
sparsely,8345
sparta,10630
spartan,10631
speak,10632
speaker,13901
speaking,13902
speaks,4081
spear,10634
spearhead,13903
special,13904
specialist,4083
specialization,4084
specie,10636
specific,5053
specifically,8347
specificity,4086
specified,13905
specify,5557
spectral,5054
spectral-integrated,5055
spectrally,5056
spectrum,5057
specular,5058
specularly,5059
speculation,10637
speculator,8348
speech,13906
speech===,13907
speedily,13908
speedy,13909
spelling,10639
spencer,13910
spend,8351
spending,8352
spent,13911
sperm,4091
spermatophyte,8354
spielberg,13912
spindly,13913
spine,4092
spiritually,2193
spit,10640
spite,5060
splinter,4093
split,13914
splitter,13915
splitting,13916
spoke,13917
spoken,8357
spokesman,13918
sponsored,13919
spontaneous,4094
spontaneously,4095
spook,2198
spooner,2199
sporades,10641
sporadically,13920
sport,8358
spot,13921
spotty,13922
sprang,2200
spread,13923
spring,13924
springfield,13925
spurt,10643
spy,13926
square,10644
squat,2203
squatter,2204
squatting,2205
sr,8361
ssab,8362
st.,10645
staatliche,10646
staats-anzeiger,13927
stabbed,13928
stabbing,13929
stability,13930
stable,4096
stadium,8364
staff,13931
stage,13932
staged,2207
stainless,8365
stake,8366
stalemate,13933
stalin,2208
stalinist,2209
stamp,13934
stance,13935
stand,13936
standard,13937
standardized,4098
standpoint,13938
stanisław,10648
stanley,10649
stanton,13939
star,10650
star-fire,10651
star-wound,8369
stark,13940
start,13941
started,8370
starting,4100
startling,13942
state,13943
state-protected,2215
stated,13944
statehood,13945
stateless,2217
statement,13946
statesman,13947
statewide,13948
state—along,8374
station,8375
statistic,8376
statius,10655
statuary,10656
statue,13949
status,13950
staunchly,13951
steadfast,13952
steadfastly,2219
steady,13953
steel,10658
steele,13954
steelmaker,8380
steepness,5061
stele,10659
stem,10660
step,8381
stephanus,10661
stephen,13955
stepmother,13956
stereotyped,4104
steve,10662
steven,13957
stevens,13958
stigma,4105
still,13959
stillborn,13960
stimulant,4107
stimulus,4108
stirner,2222
stirnerists,2223
stitch,13961
stoicism,2224
stone,13962
stone-faced,13963
stood,13964
stop,13965
stopped,10665
stopping,13966
stop—the,5563
storage,4109
store,13967
storm,10666
story,13968
strabo,10668
strain,2225
strand,10669
strange,13969
strategic,13970
strategist,13971
strategy,13972
strategy===,13973
stream,10670
street,13974
strength,13975
strengthened,13976
stress,13977
stressed,13978
stretch,10671
stretching,13979
strict,13980
strike,8389
strikebreaker,2229
striking,4114
strikingly,4115
string,13981
stroke,5564
strong,13982
strongest,13983
stronghold,13984
strongly,13985
strove,10673
struck,13986
structural,4118
structure,13987
structured,4120
struggle,2235
struggle-approach,2236
struggled,13988
stuart,13989
stuck,13990
student,13991
studied,13992
studious,13993
study,13994
studying,4123
stumbling,13995
stump,13996
stunningly,13997
stuttgart,10677
style,5567
styled,5568
styx,10678
sub-tropical,5066
subdivision,4124
subdued,13998
subgroup,4125
subject,10679
subject-focused,8396
submitted,13999
subscribed,14000
subscript,5569
subsequent,2240
subsequently,14001
subset,5067
subsidiary,8398
subsistence,8399
substance,5068
substantial,14002
substantiated,4129
substituted,14003
subtropical,8400
subtype,4130
suburb,8401
suburban,8402
subversive,2243
succeeded,14004
succeeds,10681
success,14005
successful,14006
successfully,14007
successive,14008
sued,8405
suffer,14009
suffered,14010
suffering,14011
sufficient,14012
suffix,2247
suffocated,4135
suffrage,14013
suggest,10683
suggested,14014
suggesting,14015
suggestion,14016
suggests,4139
suicide,10686
suit,8410
suitable,8411
suitor,10687
sum,5072
summary,10688
summer,14017
summerhill,2250
sumner,14018
sumter,14019
sun,10690
sunday,4140
sunken,14020
sunlight,5075
suomi,5076
super,8413
superb,14021
superimposed,5077
superior,14022
superiority,4142
superspeedway,8415
supervised,14023
supplied,8416
supplier,8417
supply,8418
support,14024
supported,14025
supporter,14026
supporting,14027
supportive,14028
suppose,14029
suppress,8420
suppressed,2255
suppressing,8421
suppression,2256
supra-regional,10692
supremacist,14030
supreme,14031
surely,14032
surface,8423
surge,5079
surgeon,14033
surpassed,8424
surrealist,2258
surrender,14034
surrendered,14035
surround,10693
surrounding,10694
surroundings,2259
survey,14036
surveyor,14037
survival,14038
survive,14039
survived,2261
surviving,8427
susan,2262
suspected,14040
suspend,14041
suspended,14042
suspending,14043
suspension,14044
suspicion,4146
sustainable,5080
sustained,8428
swaminarayan,8429
swath,14045
swayne,14046
swearing,14047
sweeping,14048
swell,14049
swept,14050
swett,14051
swf,2263
swift,10696
swift-footed,10697
swift-footedness,10698
swing,14052
swiss,4148
switched,8430
sword,10699
sworn,14053
syllable,5572
symbol,14054
symbolic,14055
symonds,14056
sympathetic,2265
sympathizer,14057
sympathy,14058
symposium,10700
symptom,4150
symptomatic,14059
symptoms===,4151
synagogue,8432
synapsis,4152
synaptic,4153
synchronization,4154
synchronized,4155
syncretic,2267
syndicalism,2268
syndicalism/trade,2269
syndicalist,2270
syndromal,4156
syndrome,14060
synonym,2271
synthesis,4158
synthesist,2273
system,14061
systematic,4160
systemize—that,4161
systemizing,4162
systems===,5575
sánchez,2276
sébastien,2277
t.,14062
tab,14063
table,8435
tablet,10701
tacitly,14064
tactic,2278
tactical,2279
tad,14065
tail,8436
tailor,14066
tailored,4164
take,14067
taken,14068
taking,14069
tale,10704
talent,4167
talk,14070
talked,14071
talking,14072
tall,14073
talladega,8440
tallapoosa,8441
tally,8442
tame,10705
taney,14074
tantrum,4169
taoist,2283
tarentum,10706
target,14075
targeted,2284
targeting,4170
tariff,14076
tarrida,2285
task,4171
task-positive,4172
taste,14077
tau,5576
taught,2286
tauric,10707
tax,14078
tax-burdened,8444
taxed,8445
taxpayer,8446
taylor,14079
teach,4173
teacher,14080
teacher-implemented,4174
teaching,14081
team,14082
tear,8449
teatro,10709
technical,2289
technique,14083
technology,8450
tecumseh,14084
teen,14085
teenager,14086
telamonian,10710
telecommunication,8451
telegraphic,14087
telephus,10711
telescope,5084
television,8452
tell,10712
temperate,5085
temperature,8453
temple,10713
temporal,5087
temporarily,14088
temporary,14089
ten,8457
ten-mile,8458
tend,14090
tended,8460
tendency,2294
tender,14091
tendered,14092
tending,10716
tendon,10717
tendra,10718
tends,14093
tenes,10719
tenn-tom,8461
tennessee,14094
tennessee-tombigbee,8463
tennis,8464
tennyson,10720
tension,14095
tensor,4181
tent,10721
tentative,4182
tenth,8465
teratogen,4183
terence,10722
term,14096
terminal,8467
terminator,5092
terminology,4185
terra,5093
terrain,14097
terrestrial,5095
terri,8468
territorial,8469
territory,14098
terrorism,2297
test,8471
tested,8472
testified,14099
testing,4188
teufel,2298
teuthonista,5579
texas,14100
text,14101
thaddeus,14102
thanks,10725
thanksgiving,14103
theater,14104
theatre,14105
thebe,10726
theft,10727
theme,10728
themis,10729
then-incumbent,8474
thenceforward,14106
theology,2302
theoretical,14107
theoretically,5096
theorist,2304
theory,14108
theory—enhanced,4192
theos,10731
therapy,4193
theravada,8475
thereafter,8476
thereby,5097
therefore,14109
thermal,5098
thesis,10733
thessalian,10734
thessaly,10735
thetis,10736
thick,14110
thicket,8477
thief,2308
thin,14111
thing,14112
think,14113
thinker,2309
thinking,14114
thinner,4197
third,14115
third-largest,8480
third-most-commonly,5581
thirst,14116
thirteenth,14117
thirtieth-largest,8482
thomas,14118
thoreau,2311
thornhill,8484
thoroughfare,8485
though,14119
thought,14120
thought===,2314
thousand,14121
threat,14122
threatened,14123
threatening,14124
three,14125
three-,4202
three-fifths,8488
three-quarters,8489
three-year-old,4204
threshold,8490
threw,14126
thriving,10743
throne,10744
throughout,14127
thrown,2317
thunder,8492
thunderclap,14128
thunderstorm,8493
thursday,14129
thus,14130
thymbraios,10747
thyroid,14131
thyssenkrupp,8494
théorie,2319
ticket,14132
tide,8495
tied,8496
tiepolo,10748
tier,8497
tiger,8498
tightened,14133
timber,8499
time,14134
time-consuming,4207
timing,4208
timothy,14135
tiny,2321
tire,8501
titan,10750
title,14136
titled,10752
today,10753
todd,14137
toddler,4209
toe,4210
together,14138
together—all,14139
together—and,14140
toggling,4211
toilet,8504
token,14141
told,14142
tolerance,14143
tolerant,4212
tolerated,14144
toleration,2323
toll,8506
tolstoy,2324
tomb,14145
tombigbee,8507
ton,8508
tondo,10757
tone,10758
tony,14146
took,14147
tool,4215
top,14148
topic,8511
topical,10761
topology,5104
tornado,8512
tortoise,10762
tortured,2327
total,14149
total-sky,5106
totaled,8514
totaling,14150
touch,10764
touched,14151
tour,8515
tourette,4216
tourism,8516
tourist,8517
tournament,8518
tow,8519
toward,14152
towards,10766
tower,14153
town,14154
township,14155
toxicant,4218
toy,4219
toyota,8524
trabajo,2330
trace,10768
traceable,4220
traced,10769
track,10770
tracked,14156
trackside,14157
trade,14158
trade-union,2333
trader,14159
tradition,14160
traditional,5107
traditionally,10772
trafalgar,10773
traffic,8529
tragedian,10774
tragedy,10775
tragic,10776
trail,8530
train,14161
training,10777
trait,14162
transaction,2336
transcendentalist,2337
transcontinental,14163
transcription,5585
transcultural,4225
transferred,2338
transformed,14164
transient,4226
transition,2340
transitioning,4227
translate,5109
translation,8533
translator,2342
transliteration,8534
transmitted,10778
transport,8535
transportation,14165
transported,14166
trap,5110
trauma,8537
travail,2344
travel,8538
traveling,14167
traverse,8540
treasurer,8541
treasury,14168
treat,10779
treated,14169
treating,4232
treatment,14170
treaty,8543
tree,8544
treeless,5113
treemap,8545
trek,10781
tremendous,8546
tremendously,8547
trench,14171
trent,14172
trewett,10782
triad,4234
trial,14173
triangle,5586
triangular,5587
tribal,8549
tribe,10783
tribune,14174
tribute,14175
trick,10784
tried,14176
trilogy,10786
trim,8552
trionfo,10787
triplett,4235
triumph,10788
triumphant,10789
trivia,4236
troad,10790
troia,10791
troiae,10792
troie,10793
troilus,10794
troja,10795
trojan,10796
troop,14177
tropic,5114
tropical,8554
trouble,10798
trouser,14178
troy,10799
truce,10800
truck,8556
truculence,14179
truda,2348
true,14180
trumbull,14181
trumpet,10801
trust,8557
truth,2350
try,10802
tsar,2352
tsarist,2353
tuberculosis,14182
tuberous,4238
tucker,2354
tumulo,10803
tumulus,10804
turin,10805
turmoil,2355
turn,14183
turn-taking,4240
turned,14184
turner,8559
turning,14185
turnout,14186
tuscaloosa,8560
tuskegee,8561
tv,10808
twelve,5117
twentieth,14187
twenty,14188
twenty-five,8564
twenty-one,14189
twice,14190
twin,4241
two,14191
two-thirds,14192
two-word,4244
two-year,14193
type,14194
typhoid,14195
typical,5120
typicalalbedo,5121
typically,5593
typographic,5594
tyrannicide,2360
u,14196
u.s,8571
u.s.,14197
uab,8573
ugly—lincoln,14198
uk,4250
ukraine,10811
ukrainian,10812
ultimate,14199
ultimately,14200
ultraviolet,5122
ulysses,14201
umanita,2364
umberto,2365
unable,14202
unaffected,4251
unaffiliated,8576
unanimously,8577
unannounced,14203
unbalanced,4252
unbroken,14204
uncertain,4253
uncertainty,14205
unchanged,5595
unchanging,4254
uncial,5596
uncle,14206
unclear,4255
uncommon,8578
unconfirmed,4256
uncovered,14207
undefeated,10815
under-representation,8579
under-represented,8580
under-responsivity,4257
underconnectivity,4258
underdiagnosed,4259
underdiagnosis,4260
underestimate,4261
underestimating,14208
underfunctioning,4262
underfunded,8581
underfunding,8582
undergirded,14209
undergraduate,8583
underground,2367
underinvestment,8584
underlies,4263
underlying,4264
undermine,14210
underrepresented,8585
understand,4265
understanding,10816
understood,14211
undertaking,14212
underway,8588
underworld,10817
undesirable,2368
undisciplined,14213
undocumented,8589
undoubtedly,14214
une,2370
unemployment,8590
unequal,8591
uneven,5123
uneventful,10818
unfeasible,2371
unfinished,10819
unfortunate,2372
ungenerous,14215
unguarded,14216
unhindered,10820
unidentified,4268
uniform,8592
unifying,4269
unincorporated,8593
uninhabited,10821
union,14217
union===,14218
unione,2374
unionism,2375
unionist,14219
unique,8595
unitarian,8596
united,14220
universal,8598
universalism,8599
universe,10823
universities===,8600
university,14221
università,2380
unjust,2381
unknown,5598
unless,10825
unlike,14222
unlikely,14223
unnecessary,2384
unpopular,14224
unprecedented,14225
unreimbursed,4275
unrelated,4276
unresolved,4277
unresponsive,14226
unrounded,5599
unschooling,2385
unselected,4278
unsolicited,14227
unstressed,5600
unsuccessful,2386
unsupported,4279
unsure,14228
untimely,10827
unusual,8603
unusually,5125
unvarying,4281
upa,5601
upcoming,14229
updating,4282
upheaval,2388
uphold,14230
upholding,2389
upon,14231
upper,14232
upper-case,5603
uppercase,5604
uprising,14233
upset,14234
upturned,14235
ur,8606
uralic,5605
urban,8607
urban/suburban,8608
urbanization,14236
urbanized,8610
urge,10831
urged,14237
urging,14238
uri,2392
urn,10833
ursula,2393
uruguayan,2394
us,14239
us-11,8612
us-231,8613
us-278,8614
us-280,8615
us-29,8616
us-31,8617
us-331,8618
us-411,8619
us-43,8620
us-431,8621
us-45,8622
us-72,8623
us-78,8624
us-80,8625
us-82,8626
us-84,8627
us-90,8628
us-98,8629
usa,8630
usage,14240
use,14241
used,14242
useful,4286
usgs,8634
using,14243
ussr,2397
usual,10836
usually,14244
utilitarian,5610
utility,8637
utilizes,4290
utopian,2400
uttered,10838
v,5611
v-band,5130
v.,14245
vacant,8639
vaccination,4292
vaccine,4293
vain,14246
validation,4294
validity,4295
valley,14247
valley—is,8641
valmarana,10841
valour,10842
value,14248
valued,8642
values—what,14249
van,10843
vance,8643
vanquished,14250
vapor,5132
variable,8644
variant,5612
variants===,5613
variation,5134
varies,8645
variety,8646
various,10844
variously,8648
varlin,2404
vary,5137
varying,8649
vase,10845
vast,2406
vatican,10846
vega,8650
veganism,2407
vegetable,8651
vehemently,14251
vehicle,8652
venerated,14252
veneration,10848
vengeance,14253
venue,8653
veracity,4302
verbal,4303
verbose,4304
verge,10849
vernon,14254
versa,2409
version,10850
versus,4305
vertical,5617
vessel,14255
vestavia,8654
veteran,2410
veterinary,8655
veto,8656
vetoed,14256
veyrier,10851
via,14257
viable,8658
vice,14258
vicenza,10853
vicksburg,14259
victoria,10854
victorious,2412
victory,14260
video,10855
vienna,10856
vietnam,8661
vietnamese,8662
view,14261
viewed,14262
viewer,5141
viewpoint,4310
vigorous,14263
vigour,2416
villa,10859
village,14264
villager,2418
villain,10860
vincent,2419
violated,14265
violation,8665
violence,8666
violent,14266
violently,8668
virgil,10861
virginia,14267
viri,10862
virtually,14268
virtue,10863
visibility,14269
visible,5142
visigothic,5618
vision,8669
visionary,14270
visit,14271
visited,14272
visiting,14273
visual,10865
visually,4314
vocabulary,4315
vocal,4316
vocational,8671
voice,14274
voiced,10866
void,8672
vol,14275
volcano,14276
volci,10867
volin,2426
voline,2427
vols,8673
voltairine,2428
volume,10868
voluntary,2430
volunteered,2431
von,10869
voraciously,14277
vote,14278
voted,14279
voter,14280
voting,14281
votive,10870
vow,14282
vowed,14283
vowel,5619
voyage,10872
vs.,8680
vulcanus,10873
vulci,10874
vulnerable,10875
w,5143
waay,8682
wachovia,8683
wade,14284
wade-davis,14285
waff,8684
wage,8685
waged,14286
waiq,8686
waisbrooker,2434
waited,14287
waiting,8687
waka,8688
wake,14288
wala,8689
walcheren,10876
walden,2436
walked,14289
walker,8690
walking,4317
wall,10877
wallace,8691
wallaceof,8692
walmart,8693
walt,14290
walter,2438
wander,10878
wanted,14291
wanting,10879
war,14292
war-making,14293
war-related,8695
war===,14294
ward,14295
warfare,14296
warlord,10881
warm,5144
warmer,8697
warming,5145
warms,5146
warmth,5147
warned,14297
warning,14298
warns,10883
warrant,14299
warranted,4318
warren,8698
warrior,10884
warship,10885
war—its,14300
washed-out,10886
washing,4319
washington,14301
waste,8701
wasting,14302
wat,8702
watching,14303
water,14304
waterway,8704
wave,5149
wavelength,5150
waviness,5151
waving,4320
wavy,5152
way,14305
wayne,8706
waypoint,14306
wbiq,8707
wbma,8708
wbrc,8709
wcft,8710
wciq,8711
wcov,8712
wdfx,8713
wdhn,8714
wdiq,8715
weak,4322
weaken,14307
weaker,4323
weakness,10889
wealth,8717
wealthy,14308
weapon,10890
wear,14309
wearing,10891
weather,8718
weather===,5155
weathered,5156
web,10892
website,5157
wed,10893
wedding,14310
wedge,5621
wedlock,14311
weed,8720
week,14312
weekly,2445
weems,14313
weevil,8721
weighed,4326
weighing,14314
weight,14315
weighted,5158
weiq,8722
weitling,2446
welfare,14316
well,14317
well-being,4328
well-defended,14318
well-documented,4329
well-established,4330
well-known,14319
welles,14320
wellesz,10896
wenceslaus,10897
wendell,14321
went,14322
west,14323
western,14324
wetumpka,8726
wfiq,8727
wgiq,8728
whatever,2450
wheeler,8729
whence,10899
whereas,10900
whereby,14325
whet,10901
whether,14326
whig,14327
whiggish,14328
whiq,8731
white,14329
white-sky,5161
whiteness,5162
whiter,5163
whitman,14330
whnt,8733
whoever,14331
whole,14332
wholly,2456
whose,14333
wiat,8735
wide,14334
widely,14335
widened,10906
wider,2459
widespread,14336
widow,14337
wielding,10907
wife,14338
wiiq,8736
wild,10909
wilde,2461
wilderness,14339
wildlife,8737
wilhelm,2462
wilkes,14340
will,2463
william,14341
williams,8739
willie,14342
willing,10911
willingness,14343
wilmot,14344
win,14345
windblown,5165
windom,8740
winfield,14346
wing,14347
winning,14348
winstanley,2466
winter,14349
wish,4338
wished,14350
witch,2468
withdraw,14351
withdrawal,10913
withdrawn,4340
withdrew,10914
wither,2470
withholding,14352
within,14353
without,14354
witness,14355
witnessed,14356
witnessing,14357
wjsu,8745
wkrg,8746
wncf,8747
wolf,10917
wolfgang,10918
woman,10919
wonder,8749
wood,14358
woodcock,2474
woodcut,2475
woodcut-style,2476
woodpecker,8751
woodruff,8752
word,14359
wore,14360
work,14361
workable,10922
worked,14362
worker,8756
worker-centred,2481
worker-owned,2482
workforce,8757
working,14363
workingman,2484
workplace,2485
world,14364
worldwide,4347
worn,5170
worse,4348
worship,10924
worst,10925
would,14365
wound,10927
wounded,10928
wounding,14366
wpa,8761
wpmi,8762
wrath,10929
wrestling,14367
writ,14368
write,14369
writer,14370
writing,14371
written,10931
wrong,14372
wrongly,10932
wrote,14373
wsfa,8765
wto,2491
wtvy,8766
wvtm,8767
wyspiański,10934
wzdx,8768
x,5630
x-sampa,5631
xi,10935
xii,10936
xiii,10937
xiphos,10938
yale,10939
yawning,2492
yazoo,8769
year,14374
year-round,5172
yearly,8771
years===,2494
yellow,8772
yellowhammer,8773
yet,14375
yield,10941
yokohama,8774
york,14376
yosemite,14377
young,14378
younger,10943
youngest,10944
youth,14379
z,5632
zachary,14380
zeal,14381
zealand,10946
zenith,10947
zeno,10948
zeppelin,10949
zero,5174
zerstörte,10950
zerzan,2499
zeus,10951
zhuangzi,2500
zimmer,10952
zisly,2501
zmiinyi,10953
zone,8777
zoning,8778
zur,10954
|alt=a,14382
ª,5633
°c,8779
°f,8780
à,10955
á,5635
â,5636
ã,5637
ä,5638
å,5639
ångström,5640
æ,5641
æthiopis,10956
érotique,2502
étienne,2503
í,8781
ā,5642
ākhpdeós,10957
āk̂pediós,10958
ā̀,5643
ă,5644
ą,5645
ą́,5646
ą̃,5647
ōkús,10959
ǎ,5648
ǟ,5649
ǡ,5650
ǻ,5651
ȁ,5652
ȃ,5653
ȧ,5654
ɐ,5655
ɑ,5656
ɒ,5657
ʌ,5658
α,5659
αὐτός,4355
δρόμος,10960
δῖος,10961
θ,5177
θεὰ,10962
λ,5660
λεύκη,10963
μm,5178
μακαρῶν,10964
μυρί,10965
μῆνιν,10966
μῆνις,10967
νᾶσος,10968
νῆσοι,10969
νῆσος,10970
οὐλομένην,10971
πηληϊάδεω,10972
ποδάρκης,10973
ποντάρχης,10974
πόδας,10975
φαεννά,10976
а,5661
ахиллеса,10977
зміїний,10978
смерть,10979
ᴀ,5662
ᴬ,5663
ᵃ,5664
ᵄ,5665
ᶏ,5666
ᶐ,5667
ᶛ,5668
ḁ,5669
ẚ,5670
ạ,5671
ả,5672
ấ,5673
ầ,5674
ẩ,5675
ẫ,5676
ậ,5677
ắ,5678
ằ,5679
ẳ,5680
ẵ,5681
ặ,5682
ἀκή,10980
ἀκμή,10981
ἀν-,2504
ἀχίλλειον,10982
ἀχίλλειος,10983
ἀχαιοῖς,10984
ἀχιλλέως,10985
ἀχιλλεία,10986
ἀχιλλεύς,10987
ἀχιλλεὺς,10988
ἀχιλῆος,10989
ἄειδε,10990
ἄλγε,10991
ἄχος,10992
ἔθηκεν,10993
ἣ,10994
ὀξύς,10995
ὠκὺς,10996
–,14383
–80,4356
—,14384
—is,8783
—lincoln,14385
“,8784
”,8785
…,10998
ₐ,5684
₳,5685
∀,5686
−40,5181
ⱥ,5687
ꬱ,5688
𐌀,5689
𐤀,5690
